id,user_id,created,updated,category_id,deleted,demo_mode,index,price,select_as_default,status,title,created_datetime,updated_datetime
59840,423,1610874595,1719406250,81504,0,0,0,0.0,0,Active,The Rudimental,2021-01-17T11:09:55,2024-06-26T15:50:50
59841,423,1610874595,1719406250,81504,0,0,0,0.0,0,Active,The Classic,2021-01-17T11:09:55,2024-06-26T15:50:50
59844,423,1610875148,1719406250,81504,0,0,0,0.0,0,Active,The Rudimental,2021-01-17T11:19:08,2024-06-26T15:50:50
59845,423,1610875148,1719406250,81504,0,0,0,0.0,0,Active,The Garden,2021-01-17T11:19:08,2024-06-26T15:50:50
59848,423,1610875674,1719406250,81504,0,0,0,0.0,0,Active,Real Chili Mayo,2021-01-17T11:27:54,2024-06-26T15:50:50
59849,423,1610875674,1719406250,81504,0,0,0,0.0,0,Active,The Classic,2021-01-17T11:27:54,2024-06-26T15:50:50
59947,423,1611006315,1719406250,81505,0,0,0,240.0,0,Active,flaske,2021-01-18T23:45:15,2024-06-26T15:50:50
59992,423,1611177538,1719406250,81504,0,0,0,0.0,0,Active,"Burger Sauce(V,VG)",2021-01-20T23:18:58,2024-06-26T15:50:50
59994,423,1611177538,1719406250,81504,0,0,0,0.0,0,Active,"Green Goddess Sauce(V,VG)",2021-01-20T23:18:58,2024-06-26T15:50:50
59995,423,1611177538,1719406250,81504,0,0,0,15.0,0,Active,Gluten free bun,2021-01-20T23:18:58,2024-06-26T15:50:50
59996,423,1611177538,1719406250,81504,0,0,0,0.0,0,Active,"Real Chili Mayo(V,VG)",2021-01-20T23:18:58,2024-06-26T15:50:50
60030,423,1611695959,1719406250,81504,0,0,0,15.0,0,Active,Gluten free bun,2021-01-26T23:19:19,2024-06-26T15:50:50
60032,423,1611695959,1719406250,81504,0,0,0,0.0,0,Active,Real Chili Mayo,2021-01-26T23:19:19,2024-06-26T15:50:50
60040,423,1611696695,1719406250,81504,0,0,0,0.0,0,Active,Green goddess sauce,2021-01-26T23:31:35,2024-06-26T15:50:50
60041,423,1611696695,1719406250,81504,0,0,0,0.0,0,Active,Real Chili Mayo,2021-01-26T23:31:35,2024-06-26T15:50:50
60461,423,1612696199,1719406250,81505,0,0,0,0.0,0,Active,Citron,2021-02-07T13:09:59,2024-06-26T15:50:50
60466,423,1612699091,1719406250,81505,0,0,0,0.0,0,Active,Chili,2021-02-07T13:58:11,2024-06-26T15:50:50
60468,423,1612699091,1719406250,81505,0,0,0,0.0,0,Active,Citron,2021-02-07T13:58:11,2024-06-26T15:50:50
60469,423,1612699328,1719406250,81505,0,0,0,46.0,0,Active,Rodfritter m. mayo + Superjuice,2021-02-07T14:02:08,2024-06-26T15:50:50
60470,423,1612699666,1719406250,81505,0,0,0,46.0,0,Active,Rodfritter m mayo + Superjuice,2021-02-07T14:07:46,2024-06-26T15:50:50
60471,423,1612700133,1719406250,81505,0,0,0,46.0,0,Active,Rodfritter m mayo + Superjuice,2021-02-07T14:15:33,2024-06-26T15:50:50
60473,423,1612700133,1719406250,81505,0,0,0,0.0,0,Active,Citron,2021-02-07T14:15:33,2024-06-26T15:50:50
60474,423,1612700133,1723528381,81505,0,0,0,0.0,0,Active,Chili,2021-02-07T14:15:33,2024-08-13T08:53:01
60709,436,1613063659,1719406250,81504,0,0,0,60.0,0,Active,"Smokey BBQ Tofu (V,VG)",2021-02-11T19:14:19,2024-06-26T15:50:50
60710,436,1613063659,1719406250,81504,0,0,0,35.0,0,Active,"Seasoned Fries (V,VG)",2021-02-11T19:14:19,2024-06-26T15:50:50
60711,436,1613063659,1719406250,81504,0,0,0,20.0,0,Active,"Green Goddess Sauce (V,VG)",2021-02-11T19:14:19,2024-06-26T15:50:50
60712,436,1613063659,1719406250,81504,0,0,0,40.0,0,Active,"Fresh Slaw with Mint& Mango (V,VG)",2021-02-11T19:14:19,2024-06-26T15:50:50
60713,436,1613063659,1719406250,81504,0,0,0,20.0,0,Active,"Real Chilli Mayo(V,VG)",2021-02-11T19:14:19,2024-06-26T15:50:50
60714,436,1613063660,1719406250,81504,0,0,0,20.0,0,Active,"Burger Sauce(V,VG)",2021-02-11T19:14:20,2024-06-26T15:50:50
60715,436,1613063660,1719406250,81504,0,0,0,55.0,0,Active,"Raspberry Mousse (V,VG)",2021-02-11T19:14:20,2024-06-26T15:50:50
60716,436,1613063661,1719406250,81504,0,0,0,55.0,0,Active,"Mango Lassi (V,VG)",2021-02-11T19:14:21,2024-06-26T15:50:50
60717,436,1613063661,1719406250,81504,0,0,0,60.0,0,Active,"Matcha Cheesecake (V,VG)",2021-02-11T19:14:21,2024-06-26T15:50:50
60718,436,1613063661,1719406250,81504,0,0,0,60.0,0,Active,"Coconut Cheesecake(V,VG)",2021-02-11T19:14:21,2024-06-26T15:50:50
60719,436,1613063661,1719406250,81504,0,0,0,55.0,0,Active,"Chocolate Shake (V,VG)",2021-02-11T19:14:21,2024-06-26T15:50:50
60720,436,1613063661,1719406250,81504,0,0,0,65.0,0,Active,"Chocolate&Vanilla Cheesecake(V,VG)",2021-02-11T19:14:21,2024-06-26T15:50:50
60721,436,1613063661,1719406250,81504,0,0,0,55.0,0,Active,"Chocolate Orange Mousse(V,VG)",2021-02-11T19:14:21,2024-06-26T15:50:50
60722,436,1613063662,1719406232,81504,0,0,0,35.0,0,Active,"Raspberry Lemonade (V,VG)",2021-02-11T19:14:22,2024-06-26T15:50:32
60723,436,1613063662,1719406250,81504,0,0,0,35.0,0,Active,"Lemon Ginger & Thyme (V,VG)",2021-02-11T19:14:22,2024-06-26T15:50:50
60724,436,1613063662,1719406250,81504,0,0,0,25.0,0,Active,Coca Cola,2021-02-11T19:14:22,2024-06-26T15:50:50
60725,436,1613063662,1719406250,81504,0,0,0,25.0,0,Active,Coca Cola Zero,2021-02-11T19:14:22,2024-06-26T15:50:50
60726,436,1613063662,1719406250,81504,0,0,0,0.0,0,Active,Normal Bun,2021-02-11T19:14:22,2024-06-26T15:50:50
60727,436,1613063662,1719406250,81504,0,0,0,25.0,0,Active,Water Box,2021-02-11T19:14:22,2024-06-26T15:50:50
60728,436,1613063662,1719406250,81504,0,0,0,30.0,0,Active,San Pelegrino,2021-02-11T19:14:22,2024-06-26T15:50:50
60729,436,1613065176,1719406232,81504,0,0,0,0.0,0,Active,Normal Bun,2021-02-11T19:39:36,2024-06-26T15:50:32
60730,436,1613065176,1719406232,81504,0,0,0,35.0,0,Active,"Seasoned Fries(V,VG)",2021-02-11T19:39:36,2024-06-26T15:50:32
60731,436,1613065178,1719406232,81504,0,0,0,60.0,0,Active,"Smokey BBQ Tofu (V,VG)",2021-02-11T19:39:38,2024-06-26T15:50:32
60732,436,1613065178,1719406232,81504,0,0,0,55.0,0,Active,"Chocolate Orange Mousse (V,VG)",2021-02-11T19:39:38,2024-06-26T15:50:32
60733,436,1613065178,1719406232,81504,0,0,0,60.0,0,Active,"Matcha Cheesecake (V,VG)",2021-02-11T19:39:38,2024-06-26T15:50:32
60734,436,1613065178,1719406232,81504,0,0,0,55.0,0,Active,"Raspberry Mousse (V,VG)",2021-02-11T19:39:38,2024-06-26T15:50:32
60735,436,1613065178,1719406232,81504,0,0,0,40.0,0,Active,"Fresh Slaw with Mint& Mango (V,VG)",2021-02-11T19:39:38,2024-06-26T15:50:32
60736,436,1613065178,1719406232,81504,0,0,0,60.0,0,Active,"Coconut Cheesecake (V,VG)",2021-02-11T19:39:38,2024-06-26T15:50:32
60737,436,1613065179,1719406232,81504,0,0,0,20.0,0,Active,"Green Goddess Sauce(V,VG)",2021-02-11T19:39:39,2024-06-26T15:50:32
60738,436,1613065179,1719406232,81504,0,0,0,20.0,0,Active,"Real Chilli Mayo(V,VG)",2021-02-11T19:39:39,2024-06-26T15:50:32
60739,436,1613065179,1719406232,81504,0,0,0,65.0,0,Active,"Chocolate&Vanilla Cheesecake(V,VG)",2021-02-11T19:39:39,2024-06-26T15:50:32
60740,436,1613065180,1719406232,81504,0,0,0,55.0,0,Active,"Mango Lassi (V,VG)",2021-02-11T19:39:40,2024-06-26T15:50:32
60741,436,1613065180,1719406232,81504,0,0,0,35.0,0,Active,"Raspberry Lemonade (V,VG)",2021-02-11T19:39:40,2024-06-26T15:50:32
60742,436,1613065181,1719406232,81504,0,0,0,25.0,0,Active,Coca Cola Zero,2021-02-11T19:39:41,2024-06-26T15:50:32
60743,436,1613065181,1719406232,81504,0,0,0,35.0,0,Active,"Lemon & Thyme (V,VG)",2021-02-11T19:39:41,2024-06-26T15:50:32
60744,436,1613065180,1719406232,81504,0,0,0,20.0,0,Active,"Burger Sauce(V,VG)",2021-02-11T19:39:40,2024-06-26T15:50:32
60745,436,1613065180,1719406232,81504,0,0,0,55.0,0,Active,"Chocolate Shake (V,VG)",2021-02-11T19:39:40,2024-06-26T15:50:32
60746,436,1613065181,1719406232,81504,0,0,0,30.0,0,Active,San Pelegrino,2021-02-11T19:39:41,2024-06-26T15:50:32
60747,436,1613065181,1719406232,81504,0,0,0,25.0,0,Active,Coca Cola,2021-02-11T19:39:41,2024-06-26T15:50:32
60748,436,1613065181,1719406232,81504,0,0,0,25.0,0,Active,Water Box,2021-02-11T19:39:41,2024-06-26T15:50:32
60749,436,1613065181,1719406232,81504,0,0,0,35.0,0,Active,Organic Pilsner,2021-02-11T19:39:41,2024-06-26T15:50:32
60750,436,1613065208,1719406232,81504,0,0,0,35.0,0,Active,Organic Pilsner,2021-02-11T19:40:08,2024-06-26T15:50:32
60751,436,1613065992,1719406232,81504,0,0,0,40.0,0,Active,"Fresh Slaw with Mint&Mango(V,VG)",2021-02-11T19:53:12,2024-06-26T15:50:32
60752,436,1613065992,1719406232,81504,0,0,0,35.0,0,Active,"Seasoned Fries(V,VG)",2021-02-11T19:53:12,2024-06-26T15:50:32
60753,436,1613065992,1719406232,81504,0,0,0,60.0,0,Active,"Smokey BBQ Tofu(V,VG)",2021-02-11T19:53:12,2024-06-26T15:50:32
60754,436,1613065992,1719406232,81504,0,0,0,20.0,0,Active,"Green Goddess Sauce(V,VG)",2021-02-11T19:53:12,2024-06-26T15:50:32
60755,436,1613065992,1719406232,81504,0,0,0,0.0,0,Active,Normal Bun,2021-02-11T19:53:12,2024-06-26T15:50:32
60756,436,1613065993,1719406232,81504,0,0,0,60.0,0,Active,"Coconut Cheesecake (V,VG)",2021-02-11T19:53:13,2024-06-26T15:50:32
60757,436,1613065993,1719406232,81504,0,0,0,20.0,0,Active,"Real Chilli Mayo(V,VG)",2021-02-11T19:53:13,2024-06-26T15:50:32
60758,436,1613065993,1719406232,81504,0,0,0,55.0,0,Active,"Chocolate Orange Mousse (V,VG)",2021-02-11T19:53:13,2024-06-26T15:50:32
60759,436,1613065993,1719406232,81504,0,0,0,60.0,0,Active,"Matcha Cheesecake (V,VG)",2021-02-11T19:53:13,2024-06-26T15:50:32
60760,436,1613065993,1719406232,81504,0,0,0,20.0,0,Active,"Burger Sauce (V,VG)",2021-02-11T19:53:13,2024-06-26T15:50:32
60761,436,1613065993,1719406232,81504,0,0,0,55.0,0,Active,"Raspberry Mousse (V,VG)",2021-02-11T19:53:13,2024-06-26T15:50:32
60762,436,1613065995,1719406232,81504,0,0,0,65.0,0,Active,"Chocolate&Vanilla Cheesecake (V,VG)",2021-02-11T19:53:15,2024-06-26T15:50:32
60763,436,1613065995,1719406232,81504,0,0,0,35.0,0,Active,"Raspberry Lemonade (V,VG)",2021-02-11T19:53:15,2024-06-26T15:50:32
60764,436,1613065995,1719406232,81504,0,0,0,35.0,0,Active,"Lemon Ginger & Thyme (V,VG)",2021-02-11T19:53:15,2024-06-26T15:50:32
60765,436,1613065995,1719406232,81504,0,0,0,55.0,0,Active,"Mango Lassi (V,VG)",2021-02-11T19:53:15,2024-06-26T15:50:32
60766,436,1613065995,1719406232,81504,0,0,0,25.0,0,Active,Coca Cola,2021-02-11T19:53:15,2024-06-26T15:50:32
60767,436,1613065995,1719406232,81504,0,0,0,55.0,0,Active,"Chocolate Shake (V,VG)",2021-02-11T19:53:15,2024-06-26T15:50:32
60768,436,1613065995,1719406232,81504,0,0,0,25.0,0,Active,Coca Cola Zero,2021-02-11T19:53:15,2024-06-26T15:50:32
60769,436,1613065996,1719406232,81504,0,0,0,30.0,0,Active,San Pelegrino,2021-02-11T19:53:16,2024-06-26T15:50:32
60770,436,1613065995,1719406232,81504,0,0,0,25.0,0,Active,Water Box,2021-02-11T19:53:15,2024-06-26T15:50:32
60771,436,1613065996,1719406232,81504,0,0,0,35.0,0,Active,Organic Pilsner,2021-02-11T19:53:16,2024-06-26T15:50:32
60772,436,1613066474,1719406232,81504,0,0,0,0.0,0,Active,Normal Bun,2021-02-11T20:01:14,2024-06-26T15:50:32
60773,436,1613066474,1719406232,81504,0,0,0,35.0,0,Active,"Seasoned Fries (V,VG)",2021-02-11T20:01:14,2024-06-26T15:50:32
60774,436,1613066476,1719406232,81504,0,0,0,20.0,0,Active,"Green Goddess Sauce (V,VG)",2021-02-11T20:01:16,2024-06-26T15:50:32
60775,436,1613066476,1719406232,81504,0,0,0,40.0,0,Active,"Fresh Slaw with Mint&Mango(V,VG)",2021-02-11T20:01:16,2024-06-26T15:50:32
60776,436,1613066476,1719406232,81504,0,0,0,20.0,0,Active,"Burger Sauce (V,VG)",2021-02-11T20:01:16,2024-06-26T15:50:32
60777,436,1613066476,1719406232,81504,0,0,0,60.0,0,Active,"Smokey BBQ Tofu (V,VG)",2021-02-11T20:01:16,2024-06-26T15:50:32
60778,436,1613066476,1719406232,81504,0,0,0,20.0,0,Active,"Real Chilli Mayo (V,VG)",2021-02-11T20:01:16,2024-06-26T15:50:32
60779,436,1613066476,1719406232,81504,0,0,0,55.0,0,Active,"Mango Lassi (V,VG)",2021-02-11T20:01:16,2024-06-26T15:50:32
60780,436,1613066477,1719406232,81504,0,0,0,55.0,0,Active,"Chocolate Shake (V,VG)",2021-02-11T20:01:17,2024-06-26T15:50:32
60781,436,1613066477,1719406232,81504,0,0,0,35.0,0,Active,"Lemon Ginger & Thyme (V,VG)",2021-02-11T20:01:17,2024-06-26T15:50:32
60782,436,1613066477,1719406232,81504,0,0,0,35.0,0,Active,"Raspberry Lemonade (V,VG)",2021-02-11T20:01:17,2024-06-26T15:50:32
60783,436,1613066478,1719406232,81504,0,0,0,25.0,0,Active,Water Box,2021-02-11T20:01:18,2024-06-26T15:50:32
60784,436,1613066478,1719406232,81504,0,0,0,30.0,0,Active,San Pelegrino,2021-02-11T20:01:18,2024-06-26T15:50:32
60785,436,1613066478,1719406232,81504,0,0,0,55.0,0,Active,"Raspberry Mousse (V,VG)",2021-02-11T20:01:18,2024-06-26T15:50:32
60786,436,1613066478,1719406232,81504,0,0,0,35.0,0,Active,Organic Pilsner,2021-02-11T20:01:18,2024-06-26T15:50:32
60787,436,1613066478,1719406232,81504,0,0,0,25.0,0,Active,Coca Cola Zero,2021-02-11T20:01:18,2024-06-26T15:50:32
60788,436,1613066478,1719406232,81504,0,0,0,25.0,0,Active,Coca Cola,2021-02-11T20:01:18,2024-06-26T15:50:32
60789,436,1613066479,1719406232,81504,0,0,0,60.0,0,Active,"Coconut Cheesecake (V,VG)",2021-02-11T20:01:19,2024-06-26T15:50:32
60790,436,1613066478,1719406232,81504,0,0,0,55.0,0,Active,"Chocolate Orange Mousse (V,VG)",2021-02-11T20:01:18,2024-06-26T15:50:32
60791,436,1613066479,1719406232,81504,0,0,0,65.0,0,Active,Chocolate&Vanilla Cheesecake,2021-02-11T20:01:19,2024-06-26T15:50:32
60792,436,1613066479,1719406232,81504,0,0,0,60.0,0,Active,"Matcha Cheesecake (V,VG)",2021-02-11T20:01:19,2024-06-26T15:50:32
61326,436,1613995910,1719406232,81504,0,0,0,0.0,0,Active,"The Garden (V,VG)",2021-02-22T14:11:50,2024-06-26T15:50:32
61327,436,1613995910,1719406232,81504,0,0,0,0.0,0,Active,"The Rudimental(V,VG)",2021-02-22T14:11:50,2024-06-26T15:50:32
61328,436,1613995910,1719406232,81504,0,0,0,0.0,0,Active,"The Classic(V,VG)",2021-02-22T14:11:50,2024-06-26T15:50:32
61462,423,1614718161,1719406232,81506,0,0,0,20.0,0,Active,"Ris, suppe og brød",2021-03-02T22:49:21,2024-06-26T15:50:32
61512,671,1614782898,1719406232,81506,0,0,0,0.0,0,Active,Lille,2021-03-03T16:48:18,2024-06-26T15:50:32
61552,423,1614895751,1719406232,61551,0,0,0,0.0,1,Active,"Normal Bun (V, VG)",2021-03-05T00:09:11,2024-06-26T15:50:32
61553,423,1614895785,1719406232,61551,0,0,0,15.0,0,Active,"Gluten Free Bun (V,VG)",2021-03-05T00:09:45,2024-06-26T15:50:32
61555,423,1614895849,1719406232,61554,0,0,0,15.0,0,Active,Extra cheese,2021-03-05T00:10:49,2024-06-26T15:50:32
61556,423,1614895870,1719406232,61554,0,0,0,15.0,0,Active,Extra Tomato chili relish,2021-03-05T00:11:10,2024-06-26T15:50:32
61557,423,1614895886,1719406232,61554,0,0,0,15.0,0,Active,Extra red onion marmelade,2021-03-05T00:11:26,2024-06-26T15:50:32
61559,423,1614895947,1719406232,61558,0,0,0,0.0,1,Active,Green Goddess Sauce,2021-03-05T00:12:27,2024-06-26T15:50:32
61560,423,1614895962,1719406232,61558,0,0,0,0.0,0,Active,Real Chill Mayo,2021-03-05T00:12:42,2024-06-26T15:50:32
61561,423,1614895978,1719406232,61558,0,0,0,0.0,0,Active,Burger Sauce,2021-03-05T00:12:58,2024-06-26T15:50:32
61563,423,1614896063,1719406232,61562,0,0,0,35.0,0,Active,"Seasoned Fries (V,VG)",2021-03-05T00:14:23,2024-06-26T15:50:32
61564,423,1614896083,1719406232,61562,0,0,0,60.0,0,Active,"Smokey BBQ Tofu (V,VG)",2021-03-05T00:14:43,2024-06-26T15:50:32
61565,423,1614896103,1719406232,61562,0,0,0,40.0,0,Active,"Fresh Slaw with Mint & Mango (V,VG)",2021-03-05T00:15:03,2024-06-26T15:50:32
61567,423,1614896235,1719406232,61566,0,0,0,10.0,0,Active,The Real Deal,2021-03-05T00:17:15,2024-06-26T15:50:32
61568,423,1614896247,1719406232,61566,0,0,0,0.0,0,Active,The Classic,2021-03-05T00:17:27,2024-06-26T15:50:32
61569,423,1614896265,1719406232,61566,0,0,0,0.0,0,Active,The Rudimental,2021-03-05T00:17:45,2024-06-26T15:50:32
61570,423,1614896289,1719406232,61566,0,0,0,0.0,0,Active,The Garden,2021-03-05T00:18:09,2024-06-26T15:50:32
61572,423,1614896667,1719406232,61571,0,0,0,20.0,0,Active,"Green Goddess Sauce (V,VG)",2021-03-05T00:24:27,2024-06-26T15:50:32
61573,423,1614896678,1719406232,61571,0,0,0,20.0,0,Active,"Real Chilli Mayo (V,VG)",2021-03-05T00:24:38,2024-06-26T15:50:32
61574,423,1614896695,1719406232,61571,0,0,0,20.0,0,Active,"Burger Sauce (V,VG)",2021-03-05T00:24:55,2024-06-26T15:50:32
61576,423,1614896769,1719406232,61575,0,0,0,55.0,0,Active,"Raspberry Mousse (V,VG)",2021-03-05T00:26:09,2024-06-26T15:50:32
61577,423,1614896788,1719406232,61575,0,0,0,60.0,0,Active,"Coconut Cheesecake (V,VG)",2021-03-05T00:26:28,2024-06-26T15:50:32
61578,423,1614896804,1719406232,61575,0,0,0,60.0,0,Active,"Matcha Cheesecake (V,VG)",2021-03-05T00:26:44,2024-06-26T15:50:32
61579,423,1614896822,1719406232,61575,0,0,0,65.0,0,Active,"Chocolate & Vanilla Cheesecake (V,VG)",2021-03-05T00:27:02,2024-06-26T15:50:32
61581,423,1614896875,1719406232,61580,0,0,0,50.0,0,Active,"Chocolate Shake (V,VG)",2021-03-05T00:27:55,2024-06-26T15:50:32
61582,423,1614896894,1719406232,61580,0,0,0,50.0,0,Active,"Mango Lassi (V,VG)",2021-03-05T00:28:14,2024-06-26T15:50:32
61583,423,1614896914,1719406232,61580,0,0,0,35.0,0,Active,"Raspberry Lemonade (V,VG)",2021-03-05T00:28:34,2024-06-26T15:50:32
61584,423,1614896940,1719406232,61580,0,0,0,35.0,0,Active,"Lemon.Lime, Cucumber & Mint lemonade(V,VG)",2021-03-05T00:29:00,2024-06-26T15:50:32
61585,423,1614896954,1719406232,61580,0,0,0,25.0,0,Active,"Coca Cola 0,3",2021-03-05T00:29:14,2024-06-26T15:50:32
61586,423,1614896976,1719406232,61580,0,0,0,25.0,0,Active,"Coca Cola Zero 0,3",2021-03-05T00:29:36,2024-06-26T15:50:32
61587,423,1614897013,1719406232,61580,0,0,0,25.0,0,Active,"Water Box 0,5",2021-03-05T00:30:13,2024-06-26T15:50:32
61588,423,1614897034,1719406232,61580,0,0,0,30.0,0,Active,"San Pelegrino 0,25",2021-03-05T00:30:34,2024-06-26T15:50:32
61713,423,1615118273,1719406211,61712,0,0,0,0.0,0,Active,Classic Pork Bao,2021-03-07T13:57:53,2024-06-26T15:50:11
61714,423,1615118300,1719406211,61712,0,0,0,0.0,0,Active,Bulgogi Beef Bao,2021-03-07T13:58:20,2024-06-26T15:50:11
61715,423,1615118321,1719406211,61712,0,0,0,0.0,0,Active,Crispy Chicken Bao,2021-03-07T13:58:41,2024-06-26T15:50:11
61716,423,1615118339,1719406211,61712,0,0,0,0.0,0,Active,"Vegan Bao (V, VG)",2021-03-07T13:58:59,2024-06-26T15:50:11
61717,423,1615118378,1719406211,61712,0,0,0,0.0,0,Active,Shrimp Fry Bao,2021-03-07T13:59:38,2024-06-26T15:50:11
61718,423,1615118404,1719406211,61712,0,0,0,0.0,0,Active,Tornado Pork Boa,2021-03-07T14:00:04,2024-06-26T15:50:11
61719,423,1615118438,1719406211,61712,0,0,0,0.0,0,Active,Teriyaki duck bao,2021-03-07T14:00:38,2024-06-26T15:50:11
61721,423,1615118540,1719406211,61720,0,0,0,15.0,0,Active,Hjemmelavet Tartarsauce,2021-03-07T14:02:20,2024-06-26T15:50:11
61722,423,1615118555,1719406211,61720,0,0,0,10.0,0,Active,Hjemmelavet chilimayo,2021-03-07T14:02:35,2024-06-26T15:50:11
61723,423,1615118576,1719406211,61720,0,0,0,10.0,0,Active,Hjemmelavet citronsoya,2021-03-07T14:02:56,2024-06-26T15:50:11
61724,423,1615118623,1719406211,61720,0,0,0,10.0,0,Active,Hjemmelavet peanutsauce,2021-03-07T14:03:43,2024-06-26T15:50:11
61728,423,1615118903,1719406211,61727,0,0,0,0.0,1,Active,"Edamamebønner (V, VG)",2021-03-07T14:08:23,2024-06-26T15:50:11
61729,423,1615118944,1719406211,61727,0,0,0,20.0,0,Active,"Vegan Gyoza (V, VG)",2021-03-07T14:09:04,2024-06-26T15:50:11
61731,423,1615119409,1719406211,61730,0,0,0,0.0,1,Active,"Morsel Signature Noodle Bowl (V, VG)",2021-03-07T14:16:49,2024-06-26T15:50:11
61732,423,1615119419,1719406211,61730,0,0,0,0.0,0,Active,Japanese Curry Rice Bowl,2021-03-07T14:16:59,2024-06-26T15:50:11
61742,423,1615120229,1719406211,61741,0,0,0,20.0,0,Active,Braiseret pork,2021-03-07T14:30:29,2024-06-26T15:50:11
61743,423,1615120256,1719406211,61741,0,0,1,20.0,0,Active,Bulgogi Beef,2021-03-07T14:30:56,2024-06-26T15:50:11
61744,423,1615120275,1719406211,61741,0,0,4,25.0,0,Active,Tornado pork,2021-03-07T14:31:15,2024-06-26T15:50:11
61745,423,1615120290,1719406211,61741,0,0,3,20.0,0,Active,2 Shrimps,2021-03-07T14:31:30,2024-06-26T15:50:11
61817,423,1615327955,1719406211,61816,0,0,0,0.0,0,Active,Crispy Chicken Bao,2021-03-10T00:12:35,2024-06-26T15:50:11
61818,423,1615327974,1719406211,61816,0,0,0,0.0,0,Active,Bulgogi Beef Bao,2021-03-10T00:12:54,2024-06-26T15:50:11
61819,423,1615327988,1719406211,61816,0,0,0,0.0,0,Active,Classic Pork Bao,2021-03-10T00:13:08,2024-06-26T15:50:11
61820,423,1615328027,1719406211,61816,0,0,0,0.0,0,Active,Tornado Pork Bao,2021-03-10T00:13:47,2024-06-26T15:50:11
61821,423,1615328039,1719406211,61816,0,0,0,0.0,0,Active,Shrimp Fry Bao,2021-03-10T00:13:59,2024-06-26T15:50:11
61822,423,1615328055,1719406211,61816,0,0,0,0.0,0,Active,"Vegan Bao (V, VG)",2021-03-10T00:14:15,2024-06-26T15:50:11
61823,423,1615328070,1719406211,61816,0,0,0,0.0,0,Active,Teriyaki duck bao,2021-03-10T00:14:30,2024-06-26T15:50:11
61825,423,1615328116,1719406211,61824,0,0,0,0.0,0,Active,Shrimp Tempura (3 stk),2021-03-10T00:15:16,2024-06-26T15:50:11
61826,423,1615328132,1719406211,61824,0,0,0,0.0,0,Active,Golden Wonton (3 stk),2021-03-10T00:15:32,2024-06-26T15:50:11
61827,423,1615328148,1719406211,61824,0,0,0,0.0,0,Active,Morsel Nuggets (6 stk),2021-03-10T00:15:48,2024-06-26T15:50:11
61828,423,1615328167,1719406211,61824,0,0,0,0.0,0,Active,"Salted Edamame (V, VG)",2021-03-10T00:16:07,2024-06-26T15:50:11
61829,423,1615328270,1719406211,61824,0,0,0,20.0,0,Active,"Vegan Gyoza (5 stk) (V, VG)",2021-03-10T00:17:50,2024-06-26T15:50:11
61830,423,1615328309,1719406211,61824,0,0,0,20.0,0,Active,Chicken Gyoza (5 stk),2021-03-10T00:18:29,2024-06-26T15:50:11
61832,423,1615328408,1719406211,61831,0,0,1,20.0,0,Active,Fried Chicken Rice Bowl,2021-03-10T00:20:08,2024-06-26T15:50:11
61833,423,1615328473,1719406211,61831,0,0,0,0.0,1,Active,"Signature noodle bowl (V, VG)",2021-03-10T00:21:13,2024-06-26T15:50:11
61834,423,1615328489,1719406211,61831,0,0,2,30.0,0,Active,Teriyaki Duck Rice Bowl,2021-03-10T00:21:29,2024-06-26T15:50:11
61872,423,1615395870,1724042951,61871,0,0,0,30.0,0,Active,Rodfritter m mayo,2021-03-10T19:04:30,2024-08-19T07:49:11
61874,423,1615395995,1722852979,61871,0,0,0,25.0,0,Active,Plantbøf,2021-03-10T19:06:35,2024-08-05T13:16:19
61875,423,1615396018,1719406211,61873,0,0,0,15.0,0,Active,Portobello,2021-03-10T19:06:58,2024-06-26T15:50:11
61876,423,1615396039,1719406211,61873,0,0,0,10.0,0,Active,Smeltet Ost,2021-03-10T19:07:19,2024-06-26T15:50:11
61877,423,1615396070,1719406211,61873,0,0,0,10.0,0,Active,Aubergine,2021-03-10T19:07:50,2024-06-26T15:50:11
61878,423,1615396101,1719406211,61873,0,0,0,5.0,0,Active,Syltet Rødløg,2021-03-10T19:08:21,2024-06-26T15:50:11
61906,423,1615477204,1719406211,61905,0,0,0,0.0,1,Active,Small,2021-03-11T17:40:04,2024-06-26T15:50:11
61907,423,1615477216,1719406211,61905,0,0,0,20.0,0,Active,Large,2021-03-11T17:40:16,2024-06-26T15:50:11
61910,423,1615478648,1719406211,61909,0,0,0,0.0,1,Active,Small,2021-03-11T18:04:08,2024-06-26T15:50:11
61911,423,1615478659,1719406211,61909,0,0,0,10.0,0,Active,Large,2021-03-11T18:04:19,2024-06-26T15:50:11
61913,423,1615478904,1719406211,61912,0,0,0,25.0,0,Active,Mango Lassi,2021-03-11T18:08:24,2024-06-26T15:50:11
61914,423,1615478930,1719406211,61912,0,0,0,25.0,0,Active,Banana with Vanilla Lassi,2021-03-11T18:08:50,2024-06-26T15:50:11
61917,423,1615479814,1719406211,61916,0,0,0,0.0,0,Active,Vegan,2021-03-11T18:23:34,2024-06-26T15:50:11
61918,423,1615479829,1719406211,61916,0,0,0,0.0,0,Active,Vegetarian,2021-03-11T18:23:49,2024-06-26T15:50:11
61996,456,1615838749,1719406211,61990,0,0,0,0.0,1,Active,1 Stk. Kyllingefilet,2021-03-15T22:05:49,2024-06-26T15:50:11
