id,category_id,created,title,select_as_default,status,index,price,created_datetime
1830763,1830687,1708409141,Dobbelt Bund,0,Active,1,18.0,2024-02-20T08:05:41
1830764,1830687,1708409141,UFO,0,Active,2,23.0,2024-02-20T08:05:41
1830765,1830687,1708409141,Fam,0,Active,3,263.0,2024-02-20T08:05:41
1830766,1830688,1708409141,Alm,1,Active,0,0.0,2024-02-20T08:05:41
1830767,1830688,1708409141,Dobbelt Bund,0,Active,1,13.0,2024-02-20T08:05:41
1830768,1830688,1708409141,UFO,0,Active,2,26.0,2024-02-20T08:05:41
1830769,1830688,1708409141,Fam,0,Active,3,246.0,2024-02-20T08:05:41
1830770,1830689,1708409141,Alm,1,Active,0,0.0,2024-02-20T08:05:41
1830771,1830689,1708409141,Dobbelt Bund,0,Active,1,13.0,2024-02-20T08:05:41
1830772,1830689,1708409141,UFO,0,Active,2,30.0,2024-02-20T08:05:41
1830773,1830689,1708409141,Fam,0,Active,3,240.0,2024-02-20T08:05:41
1830774,1830690,1708409141,Alm,1,Active,0,0.0,2024-02-20T08:05:41
1830775,1830690,1708409141,Dobbelt Bund,0,Active,1,12.0,2024-02-20T08:05:41
1830776,1830690,1708409141,Fam,0,Active,2,232.0,2024-02-20T08:05:41
1830777,1830691,1708409141,Alm,1,Active,0,0.0,2024-02-20T08:05:41
1830778,1830691,1708409141,Dobbelt Bund,0,Active,1,10.0,2024-02-20T08:05:41
1830779,1830691,1708409141,UFO,0,Active,2,22.0,2024-02-20T08:05:41
1830780,1830691,1708409141,Fam,0,Active,3,252.0,2024-02-20T08:05:41
1830781,1830692,1708409141,Alm,1,Active,0,0.0,2024-02-20T08:05:41
1830782,1830692,1708409141,Dobbelt Bund,0,Active,1,13.0,2024-02-20T08:05:41
1830783,1830692,1708409141,UFO,0,Active,2,30.0,2024-02-20T08:05:41
1830784,1830692,1708409141,Fam,0,Active,3,245.0,2024-02-20T08:05:41
1830785,1830693,1708409141,Alm,1,Active,0,0.0,2024-02-20T08:05:41
1830786,1830693,1708409141,Dobbelt Bund,0,Active,1,11.0,2024-02-20T08:05:41
1830787,1830693,1708409141,UFO,0,Active,2,26.0,2024-02-20T08:05:41
1830788,1830693,1708409141,Fam,0,Active,3,246.0,2024-02-20T08:05:41
1830789,1830694,1708409141,Alm,1,Active,0,0.0,2024-02-20T08:05:41
1830790,1830694,1708409141,Dobbelt Bund,0,Active,1,17.0,2024-02-20T08:05:41
1830791,1830694,1708409141,UFO,0,Active,2,20.0,2024-02-20T08:05:41
1830792,1830694,1708409141,Fam,0,Active,3,240.0,2024-02-20T08:05:41
1830793,1830695,1708409141,Alm,1,Active,0,0.0,2024-02-20T08:05:41
1830794,1830695,1708409141,Dobbelt Bund,0,Active,1,4.0,2024-02-20T08:05:41
1830795,1830695,1708409141,UFO,0,Active,2,21.0,2024-02-20T08:05:41
1830796,1830695,1708409141,Fam,0,Active,3,241.0,2024-02-20T08:05:41
1830797,1830696,1708409141,Alm,1,Active,0,0.0,2024-02-20T08:05:41
1830798,1830696,1708409141,Dobbelt Bund,0,Active,1,8.0,2024-02-20T08:05:41
1830799,1830696,1708409141,UFO,0,Active,2,25.0,2024-02-20T08:05:41
1830800,1830696,1708409141,Fam,0,Active,3,260.0,2024-02-20T08:05:41
1830897,1830697,1708409256,Skinke,0,Active,0,12.0,2024-02-20T08:07:36
1830898,1830697,1708409270,Oksekød,0,Active,1,15.0,2024-02-20T08:07:50
1830899,1830697,1708409283,Kebab,0,Active,2,15.0,2024-02-20T08:08:03
1830900,1830697,1708409295,Pølser,0,Active,3,12.0,2024-02-20T08:08:15
1830901,1830697,1708409306,Pepperoni,0,Active,4,12.0,2024-02-20T08:08:26
1830902,1830697,1708409322,Bacon,0,Active,5,12.0,2024-02-20T08:08:42
1830903,1830697,1708409336,Kylling,0,Active,6,12.0,2024-02-20T08:08:56
1830904,1830697,1708409348,Prosciutto,0,Active,7,15.0,2024-02-20T08:09:08
1830905,1830697,1708409361,Rejer,0,Active,8,15.0,2024-02-20T08:09:21
1830906,1830697,1708409372,Ost,0,Active,9,12.0,2024-02-20T08:09:32
1830907,1830697,1708409385,Tunfisk,0,Active,10,15.0,2024-02-20T08:09:45
1830908,1830697,1708409399,Ananas,0,Active,11,8.0,2024-02-20T08:09:59
1830909,1830697,1708409418,Champignon,0,Active,12,8.0,2024-02-20T08:10:18
1830910,1830697,1708409430,Løg,0,Active,13,8.0,2024-02-20T08:10:30
1830911,1830697,1708409444,Salat,0,Active,14,8.0,2024-02-20T08:10:44
1830912,1830697,1708409459,Oliven,0,Active,15,8.0,2024-02-20T08:10:59
1830913,1830697,1708409471,Rød Peber,0,Active,16,8.0,2024-02-20T08:11:11
1830914,1830697,1708409483,Tomatskiver,0,Active,17,8.0,2024-02-20T08:11:23
1830915,1830697,1708409494,Majs,0,Active,18,8.0,2024-02-20T08:11:34
1830916,1830697,1708409505,Jalapenos,0,Active,19,8.0,2024-02-20T08:11:45
1830917,1830697,1708409517,Artiskok,0,Active,20,10.0,2024-02-20T08:11:57
1830918,1830697,1708409531,Kapers,0,Active,21,8.0,2024-02-20T08:12:11
1830919,1830697,1708409545,Gorgonzola,0,Active,22,12.0,2024-02-20T08:12:25
1830920,1830697,1708409557,Dressing På Pizza,0,Active,23,8.0,2024-02-20T08:12:37
1830921,1830697,1708409569,Fetaost,0,Active,24,12.0,2024-02-20T08:12:49
1830922,1830697,1708409583,Bearnaise På Pizza,0,Active,25,10.0,2024-02-20T08:13:03
1830923,1830697,1708409595,Spaghetti,0,Active,26,8.0,2024-02-20T08:13:15
1830924,1830697,1708409608,Bearnaise I Bæger,0,Active,27,12.0,2024-02-20T08:13:28
1830925,1830697,1708409622,Oregano På Pizza,0,Active,28,0.0,2024-02-20T08:13:42
1830926,1830697,1708409633,Tomatsauce I Bære,0,Active,29,8.0,2024-02-20T08:13:53
1830927,1830697,1708409647,Hvidløg I Bæger Lille,0,Active,30,5.0,2024-02-20T08:14:07
1830928,1830697,1708409662,Chili I Bæger Stor,0,Active,31,10.0,2024-02-20T08:14:22
1830929,1830697,1708409674,Hvidløg I Bæger Stor,0,Active,32,10.0,2024-02-20T08:14:34
1830930,1830697,1708409688,Chili I Bæger Lille,0,Active,33,5.0,2024-02-20T08:14:48
1830931,1830697,1708409701,Dressing I Bæger (1),0,Active,34,10.0,2024-02-20T08:15:01
1830932,1830697,1708409715,Skal Slices,0,Active,35,0.0,2024-02-20T08:15:15
1830933,1830697,1708409729,Skal Ikke Slices,0,Active,36,0.0,2024-02-20T08:15:29
1830934,1830697,1708409742,ærter,0,Active,37,8.0,2024-02-20T08:15:42
1830935,1830698,1708409771,Fetaost,0,Active,0,40.0,2024-02-20T08:16:11
1830936,1830698,1708409784,Gorgonzola,0,Active,1,45.0,2024-02-20T08:16:24
1830937,1830698,1708409794,Skinke,0,Active,2,40.0,2024-02-20T08:16:34
1830938,1830698,1708409803,Kebab,0,Active,3,40.0,2024-02-20T08:16:43
1830939,1830698,1708409813,Bacon,0,Active,4,40.0,2024-02-20T08:16:53
1830940,1830698,1708409822,Oksekød,0,Active,5,40.0,2024-02-20T08:17:02
1830941,1830698,1708409832,Kylling,0,Active,6,40.0,2024-02-20T08:17:12
1830942,1830698,1708409843,Pølser,0,Active,7,40.0,2024-02-20T08:17:23
1830943,1830698,1708409853,Kødsauce,0,Active,8,40.0,2024-02-20T08:17:33
1830944,1830698,1708409865,Pepperoni,0,Active,9,40.0,2024-02-20T08:17:45
1830949,1830698,1708409877,Tunfisk,0,Active,10,45.0,2024-02-20T08:17:57
1830951,1830698,1708409890,Muslinger,0,Active,11,50.0,2024-02-20T08:18:10
1830953,1830698,1708409902,Rejer,0,Active,12,45.0,2024-02-20T08:18:22
1830955,1830698,1708409913,Prosciutto,0,Active,13,40.0,2024-02-20T08:18:33
1830958,1830698,1708409929,Ost,0,Active,14,40.0,2024-02-20T08:18:49
1830959,1830698,1708409942,Ananas,0,Active,15,21.0,2024-02-20T08:19:02
1830962,1830698,1708409954,Løg,0,Active,16,21.0,2024-02-20T08:19:14
1830964,1830698,1708409965,Champignon,0,Active,17,21.0,2024-02-20T08:19:25
1830966,1830698,1708409975,Salat,0,Active,18,21.0,2024-02-20T08:19:35
1830967,1830698,1708409985,Oliven,0,Active,19,21.0,2024-02-20T08:19:45
1830968,1830698,1708409997,Tomatskiver,0,Active,20,21.0,2024-02-20T08:19:57
1830969,1830698,1708410011,Rød Peber,0,Active,21,21.0,2024-02-20T08:20:11
1830970,1830698,1708410021,Artiskok,0,Active,22,21.0,2024-02-20T08:20:21
1830971,1830698,1708410034,Kapers,0,Active,23,21.0,2024-02-20T08:20:34
1830973,1830698,1708410047,ærter,0,Active,24,21.0,2024-02-20T08:20:47
1830974,1830698,1708410057,Bearnaise På Pizza,0,Active,25,28.0,2024-02-20T08:20:57
1830975,1830698,1708410071,Jalapenos,0,Active,26,24.0,2024-02-20T08:21:11
1830979,1830698,1708410122,Spaghetti,0,Active,27,24.0,2024-02-20T08:22:02
1830981,1830698,1708410133,Skal Slices,0,Active,28,0.0,2024-02-20T08:22:13
1830982,1830698,1708410144,Skal Ikke Slices,0,Active,29,0.0,2024-02-20T08:22:24
1830983,1830698,1708410155,Dressing På Pizza,0,Active,30,25.0,2024-02-20T08:22:35
1830986,1830698,1708410169,Dressing I Bæger (1),0,Active,31,10.0,2024-02-20T08:22:49
1830988,1830698,1708410181,Chili På Pizza,0,Active,32,0.0,2024-02-20T08:23:01
1830989,1830698,1708410196,Chili I Bæger Lille,0,Active,33,5.0,2024-02-20T08:23:16
1830990,1830698,1708410209,Chili I Bæger Stor,0,Active,34,10.0,2024-02-20T08:23:29
1830991,1830698,1708410222,Hvidløg På Pizza,0,Active,35,0.0,2024-02-20T08:23:42
1830992,1830698,1708410234,Hvidløg I Bæger Lille,0,Active,36,5.0,2024-02-20T08:23:54
1830993,1830698,1708410248,Hvidløg I Bæger Stor,0,Active,37,10.0,2024-02-20T08:24:08
1843761,1843750,1708437663,Vegansk Glutenfri Pandekage,0,Active,0,10.0,2024-02-20T16:01:03
1843763,1843751,1708437663,Marshmallows,0,Active,0,10.0,2024-02-20T16:01:03
1843764,1843753,1708437663,Fresh Strawberries,0,Active,0,15.0,2024-02-20T16:01:03
1843765,1843755,1708437663,Oreo,0,Active,0,8.0,2024-02-20T16:01:03
1843766,1843757,1708437663,Strawberry Sorbet (Kastberg),0,Active,0,20.0,2024-02-20T16:01:03
1843767,1843758,1708437663,Vanilla Ice Cream (Kastberg),0,Active,0,20.0,2024-02-20T16:01:03
1843768,1843759,1708437663,Aioli,0,Active,0,12.0,2024-02-20T16:01:03
1843769,1843759,1708437663,Herbal,0,Active,1,12.0,2024-02-20T16:01:03
1843770,1843759,1708437663,Mayo,0,Active,2,10.0,2024-02-20T16:01:03
1843771,1843759,1708437663,Vegan,0,Active,3,12.0,2024-02-20T16:01:03
1843888,1843880,1708437860,Fresh Strawberries,0,Active,0,15.0,2024-02-20T16:04:20
1843890,1843880,1708437872,Marshmallows,0,Active,1,10.0,2024-02-20T16:04:32
1843899,1843880,1708437881,Chocolate Sauce,0,Active,2,10.0,2024-02-20T16:04:41
1843906,1843880,1708437891,Oreo,0,Active,3,8.0,2024-02-20T16:04:51
1843913,1843880,1708437904,Vanilla Ice Cream (Kastberg),0,Active,4,20.0,2024-02-20T16:05:04
1843917,1843880,1708437915,Strawberry Sorbet (Vegan) Ice cream,0,Active,5,20.0,2024-02-20T16:05:15
1843941,1843935,1708437984,Bacon,0,Active,0,20.0,2024-02-20T16:06:24
1843948,1843935,1708437995,Avocado,0,Active,1,15.0,2024-02-20T16:06:35
1843956,1843935,1708438004,Bell Pepper,0,Active,2,10.0,2024-02-20T16:06:44
1843961,1843935,1708438014,Tomato,0,Active,3,7.0,2024-02-20T16:06:54
1843963,1843935,1708438025,Red Onion,0,Active,4,5.0,2024-02-20T16:07:05
1843968,1843935,1708438037,Jalapenos,0,Active,5,5.0,2024-02-20T16:07:17
1844077,1844073,1708438246,Chicken,0,Active,0,20.0,2024-02-20T16:10:46
1851569,694951,1708449195,Bernaise,0,Active,10,10.0,2024-02-20T19:13:15
1851583,694951,1708449211,Pommes,0,Active,11,5.0,2024-02-20T19:13:31
1863744,1863739,1708512935,Alm. Mayo,0,Active,0,15.0,2024-02-21T12:55:35
1863745,1863739,1708512935,Aioli,0,Active,1,15.0,2024-02-21T12:55:35
1863746,1863739,1708512935,Bacon Mayo,0,Active,2,15.0,2024-02-21T12:55:35
1863747,1863739,1708512935,Chili Mayo,0,Active,3,15.0,2024-02-21T12:55:35
1863748,1863741,1708512935,1 stk,1,Active,0,0.0,2024-02-21T12:55:35
1863749,1863741,1708512935,2 stk,0,Active,1,25.0,2024-02-21T12:55:35
1863750,1863742,1708512935,1 stk Kylling,0,Active,0,0.0,2024-02-21T12:55:35
1863751,1863742,1708512935,2 stk Kylling,0,Active,1,0.0,2024-02-21T12:55:35
1863752,1863743,1708512935,Salt,0,Active,0,0.0,2024-02-21T12:55:35
1863753,1863743,1708512935,Krydderi,0,Active,1,0.0,2024-02-21T12:55:35
1889152,1889149,1708592071,Regular,1,Active,0,0.0,2024-02-22T10:54:31
1889153,1889149,1708592071,Large,0,Active,1,10.0,2024-02-22T10:54:31
1889154,1889150,1708592071,Coca Cola,0,Active,0,0.0,2024-02-22T10:54:31
1889155,1889150,1708592071,Coca Cola Zero,0,Active,1,0.0,2024-02-22T10:54:31
1889156,1889150,1708592071,Fanta,0,Active,2,0.0,2024-02-22T10:54:31
1889157,1889150,1708592071,Faxe Kondi,0,Active,3,0.0,2024-02-22T10:54:31
1889158,1889151,1708592071,Strawberry,0,Active,0,0.0,2024-02-22T10:54:31
1889159,1889151,1708592071,Chocolate,0,Active,1,0.0,2024-02-22T10:54:31
1889160,1889151,1708592071,Vanilla,0,Active,2,0.0,2024-02-22T10:54:31
1901638,1901633,1708613763,Chili,0,Active,0,0.0,2024-02-22T16:56:03
1901639,1901633,1708613763,Hvidløg,0,Active,1,0.0,2024-02-22T16:56:03
1901640,1901633,1708613763,Oregano,0,Active,2,0.0,2024-02-22T16:56:03
1901641,1901633,1708613763,Dressing,0,Active,3,10.0,2024-02-22T16:56:03
1901642,1901633,1708613763,Artiskok,0,Active,4,10.0,2024-02-22T16:56:03
1901643,1901633,1708613763,Agurk,0,Active,5,10.0,2024-02-22T16:56:03
1901644,1901633,1708613763,Ananas,0,Active,6,10.0,2024-02-22T16:56:03
1901645,1901633,1708613763,Bearnaisesauce,0,Active,7,10.0,2024-02-22T16:56:03
1901646,1901633,1708613763,Burgerdressing,0,Active,8,10.0,2024-02-22T16:56:03
1901647,1901633,1708613763,Champignon,0,Active,9,10.0,2024-02-22T16:56:03
1901648,1901633,1708613763,Løg,0,Active,10,10.0,2024-02-22T16:56:03
1901649,1901633,1708613763,Majs,0,Active,11,10.0,2024-02-22T16:56:03
1901650,1901633,1708613763,Nachos,0,Active,12,10.0,2024-02-22T16:56:03
1901651,1901633,1708613763,Oliven,0,Active,13,10.0,2024-02-22T16:56:03
1901652,1901633,1708613763,Salat,0,Active,14,10.0,2024-02-22T16:56:03
1901653,1901633,1708613763,Rød peber,0,Active,15,10.0,2024-02-22T16:56:03
1901654,1901633,1708613763,Jalapenos,0,Active,16,10.0,2024-02-22T16:56:03
1901656,1901633,1708613763,Spaghetti,0,Active,17,10.0,2024-02-22T16:56:03
1901657,1901633,1708613763,Tomat,0,Active,18,10.0,2024-02-22T16:56:03
1901658,1901633,1708613763,Rucola,0,Active,19,10.0,2024-02-22T16:56:03
1901659,1901633,1708613763,Tacosauce,0,Active,20,10.0,2024-02-22T16:56:03
1901660,1901633,1708613763,Feta,0,Active,21,10.0,2024-02-22T16:56:03
1901661,1901633,1708613763,Gorgonzola,0,Active,22,10.0,2024-02-22T16:56:03
1901662,1901633,1708613763,Ost,0,Active,23,10.0,2024-02-22T16:56:03
1901663,1901633,1708613763,Kebab,0,Active,24,10.0,2024-02-22T16:56:03
1901664,1901633,1708613763,Kylling,0,Active,25,10.0,2024-02-22T16:56:03
1901665,1901633,1708613763,Oksekød,0,Active,26,10.0,2024-02-22T16:56:03
1901666,1901633,1708613763,Oksefilet,0,Active,27,10.0,2024-02-22T16:56:03
1901667,1901633,1708613763,Kødsauce,0,Active,28,10.0,2024-02-22T16:56:03
1901668,1901633,1708613763,Tun,0,Active,29,10.0,2024-02-22T16:56:03
1901669,1901633,1708613763,Bacon,0,Active,30,10.0,2024-02-22T16:56:03
1901670,1901633,1708613763,Skinke,0,Active,31,10.0,2024-02-22T16:56:03
1901671,1901633,1708613763,Pepperoni,0,Active,32,10.0,2024-02-22T16:56:03
1901672,1901633,1708613763,Pølser,0,Active,33,10.0,2024-02-22T16:56:03
1901673,1901633,1708613763,Rejer,0,Active,34,10.0,2024-02-22T16:56:03
1901674,1901633,1708613763,Salami,0,Active,35,10.0,2024-02-22T16:56:03
1901675,1901633,1708613763,Æg,0,Active,36,10.0,2024-02-22T16:56:03
1901676,1901634,1708613763,Chili,0,Active,0,0.0,2024-02-22T16:56:03
1901677,1901634,1708613763,Hvidløg,0,Active,1,0.0,2024-02-22T16:56:03
1901678,1901634,1708613763,Oregano,0,Active,2,0.0,2024-02-22T16:56:03
1901679,1901634,1708613763,Dressing,0,Active,3,15.0,2024-02-22T16:56:03
1901680,1901634,1708613763,Artiskok,0,Active,4,15.0,2024-02-22T16:56:03
1901681,1901634,1708613763,Agurk,0,Active,5,15.0,2024-02-22T16:56:03
1901682,1901634,1708613763,Ananas,0,Active,6,15.0,2024-02-22T16:56:03
1901683,1901634,1708613763,Bearnaisesauce,0,Active,7,15.0,2024-02-22T16:56:03
1901684,1901634,1708613763,Burgerdressing,0,Active,8,15.0,2024-02-22T16:56:03
1901685,1901634,1708613763,Champignon,0,Active,9,15.0,2024-02-22T16:56:03
1901686,1901634,1708613763,Løg,0,Active,10,15.0,2024-02-22T16:56:03
1901690,1901634,1708613763,Majs,0,Active,11,15.0,2024-02-22T16:56:03
1901692,1901634,1708613763,Nachos,0,Active,12,15.0,2024-02-22T16:56:03
1901693,1901634,1708613763,Oliven,0,Active,13,15.0,2024-02-22T16:56:03
1901694,1901634,1708613763,Salat,0,Active,14,15.0,2024-02-22T16:56:03
1901695,1901634,1708613763,Rød peber,0,Active,15,15.0,2024-02-22T16:56:03
1901696,1901634,1708613763,Jalapenos,0,Active,16,15.0,2024-02-22T16:56:03
1901697,1901634,1708613763,Spaghetti,0,Active,17,15.0,2024-02-22T16:56:03
1901698,1901634,1708613763,Tomat,0,Active,18,15.0,2024-02-22T16:56:03
1901699,1901634,1708613763,Rucola,0,Active,19,15.0,2024-02-22T16:56:03
1901700,1901634,1708613763,Tacosauce,0,Active,20,15.0,2024-02-22T16:56:03
1901701,1901634,1708613763,Feta,0,Active,21,15.0,2024-02-22T16:56:03
1901702,1901634,1708613763,Gorgonzola,0,Active,22,15.0,2024-02-22T16:56:03
1901703,1901634,1708613763,Ost,0,Active,23,15.0,2024-02-22T16:56:03
1901704,1901634,1708613763,Kebab,0,Active,24,15.0,2024-02-22T16:56:03
1901705,1901634,1708613763,Kylling,0,Active,25,15.0,2024-02-22T16:56:03
1901706,1901634,1708613763,Oksekød,0,Active,26,15.0,2024-02-22T16:56:03
1901707,1901634,1708613763,Oksefilet,0,Active,27,15.0,2024-02-22T16:56:03
1901708,1901634,1708613763,Kødsauce,0,Active,28,15.0,2024-02-22T16:56:03
1901709,1901634,1708613763,Tun,0,Active,29,15.0,2024-02-22T16:56:03
1901710,1901634,1708613763,Bacon,0,Active,30,15.0,2024-02-22T16:56:03
1901711,1901634,1708613763,Skinke,0,Active,31,15.0,2024-02-22T16:56:03
1901712,1901634,1708613763,Pepperoni,0,Active,32,15.0,2024-02-22T16:56:03
1901713,1901634,1708613763,Pølser,0,Active,33,15.0,2024-02-22T16:56:03
1901714,1901634,1708613763,Rejer,0,Active,34,15.0,2024-02-22T16:56:03
1901715,1901634,1708613763,Salami,0,Active,35,15.0,2024-02-22T16:56:03
1901716,1901634,1708613763,Æg,0,Active,36,15.0,2024-02-22T16:56:03
1901717,1901630,1708613763,Iceberg,0,Active,0,0.0,2024-02-22T16:56:03
1901718,1901630,1708613763,Rucola,0,Active,1,0.0,2024-02-22T16:56:03
1901719,1901630,1708613763,Uden salat,0,Active,2,0.0,2024-02-22T16:56:03
1901720,1901632,1708613763,Pita,0,Active,0,0.0,2024-02-22T16:56:03
1901721,1901632,1708613763,Durum,0,Active,1,10.0,2024-02-22T16:56:03
1901722,1901632,1708613763,Pizzasandwich,0,Active,2,15.0,2024-02-22T16:56:03
1901723,1901635,1708613763,Dressing,0,Active,0,0.0,2024-02-22T16:56:03
1901724,1901635,1708613763,Artiskok,0,Active,1,0.0,2024-02-22T16:56:03
1901725,1901635,1708613763,Agurk,0,Active,2,0.0,2024-02-22T16:56:03
1901726,1901635,1708613763,Ananas,0,Active,3,0.0,2024-02-22T16:56:03
1901727,1901635,1708613763,Bearnaisesauce,0,Active,4,0.0,2024-02-22T16:56:03
1901728,1901635,1708613763,Burgerdressing,0,Active,5,0.0,2024-02-22T16:56:03
1901729,1901635,1708613763,Champignon,0,Active,6,0.0,2024-02-22T16:56:03
1901730,1901635,1708613763,Løg,0,Active,7,0.0,2024-02-22T16:56:03
1901731,1901635,1708613763,Majs,0,Active,8,0.0,2024-02-22T16:56:03
1901732,1901635,1708613763,Nachos,0,Active,9,0.0,2024-02-22T16:56:03
1901733,1901635,1708613763,Oliven,0,Active,10,0.0,2024-02-22T16:56:03
1901734,1901635,1708613763,Salat,0,Active,11,0.0,2024-02-22T16:56:03
1901735,1901635,1708613763,Rød peber,0,Active,12,0.0,2024-02-22T16:56:03
1901736,1901635,1708613763,Jalapenos,0,Active,13,0.0,2024-02-22T16:56:03
1901737,1901635,1708613763,Spaghetti,0,Active,14,0.0,2024-02-22T16:56:03
1901738,1901635,1708613763,Tomat,0,Active,15,0.0,2024-02-22T16:56:03
1901739,1901635,1708613763,Rucola,0,Active,16,0.0,2024-02-22T16:56:03
1901740,1901635,1708613763,Tacosauce,0,Active,17,0.0,2024-02-22T16:56:03
1901741,1901635,1708613763,Feta,0,Active,18,0.0,2024-02-22T16:56:03
1901742,1901635,1708613763,Gorgonzola,0,Active,19,0.0,2024-02-22T16:56:03
1901743,1901635,1708613763,Ost,0,Active,20,0.0,2024-02-22T16:56:03
1901744,1901635,1708613763,Kebab,0,Active,21,0.0,2024-02-22T16:56:03
1901745,1901635,1708613763,Kylling,0,Active,22,0.0,2024-02-22T16:56:03
1901746,1901635,1708613763,Oksekød,0,Active,23,0.0,2024-02-22T16:56:03
1901747,1901635,1708613763,Oksefilet,0,Active,24,0.0,2024-02-22T16:56:03
1901748,1901635,1708613763,Kødsauce,0,Active,25,0.0,2024-02-22T16:56:03
1901749,1901635,1708613763,Tun,0,Active,26,0.0,2024-02-22T16:56:03
1901750,1901635,1708613763,Bacon,0,Active,27,0.0,2024-02-22T16:56:03
1901751,1901635,1708613763,Skinke,0,Active,28,0.0,2024-02-22T16:56:03
1901752,1901635,1708613763,Pepperoni,0,Active,29,0.0,2024-02-22T16:56:03
1901753,1901635,1708613763,Pølser,0,Active,30,0.0,2024-02-22T16:56:03
1901754,1901635,1708613763,Rejer,0,Active,31,0.0,2024-02-22T16:56:03
1901755,1901635,1708613763,Salami,0,Active,32,0.0,2024-02-22T16:56:03
1901756,1901635,1708613763,Æg,0,Active,33,0.0,2024-02-22T16:56:03
1901757,1901636,1708613763,Bacon,0,Active,0,15.0,2024-02-22T16:56:03
1901758,1901636,1708613763,Ost,0,Active,1,10.0,2024-02-22T16:56:03
1901759,1901636,1708613763,ekstra bøf,0,Active,2,35.0,2024-02-22T16:56:03
1901760,1901637,1708613763,Kylling,0,Active,0,0.0,2024-02-22T16:56:03
1901763,1901637,1708613763,Kebab,0,Active,1,0.0,2024-02-22T16:56:03
1901764,1901637,1708613763,Tun,0,Active,2,0.0,2024-02-22T16:56:03
1901765,1901637,1708613763,Uden kød,0,Active,3,0.0,2024-02-22T16:56:03
1902005,1901631,1708613976,"Ja, tak!",0,Active,0,35.0,2024-02-22T16:59:36
1974760,615190,1708782276,Skinke,0,Active,18,15.0,2024-02-24T15:44:36
1977565,1977560,1708786101,Chili,0,Active,0,0.0,2024-02-24T16:48:21
1977566,1977560,1708786101,Hvidløg,0,Active,1,0.0,2024-02-24T16:48:21
1977567,1977560,1708786101,Oregano,0,Active,2,0.0,2024-02-24T16:48:21
1977568,1977560,1708786101,Dressing,0,Active,3,5.0,2024-02-24T16:48:21
1977570,1977560,1708786101,Artiskok,0,Active,4,5.0,2024-02-24T16:48:21
1977572,1977560,1708786101,Agurk,0,Active,5,5.0,2024-02-24T16:48:21
1977574,1977560,1708786101,Ananas,0,Active,6,5.0,2024-02-24T16:48:21
1977575,1977560,1708786101,Bearnaisesauce,0,Active,7,10.0,2024-02-24T16:48:21
1977576,1977560,1708786101,Burgerdressing,0,Out of stock,8,10.0,2024-02-24T16:48:21
1977577,1977560,1708786101,Champignon,0,Active,9,5.0,2024-02-24T16:48:21
1977578,1977560,1708786101,Løg,0,Active,10,5.0,2024-02-24T16:48:21
1977579,1977560,1708786101,Majs,0,Active,11,5.0,2024-02-24T16:48:21
1977580,1977560,1708786101,Nachos,0,Out of stock,12,10.0,2024-02-24T16:48:21
1977581,1977560,1708786101,Oliven,0,Active,13,5.0,2024-02-24T16:48:21
1977582,1977560,1708786101,Salat,0,Active,14,10.0,2024-02-24T16:48:21
1977583,1977560,1708786101,Rød peber,0,Active,15,5.0,2024-02-24T16:48:21
1977584,1977560,1708786101,Jalapenos,0,Active,16,5.0,2024-02-24T16:48:21
1977585,1977560,1708786101,Spaghetti,0,Active,17,10.0,2024-02-24T16:48:21
1977586,1977560,1708786101,Tomat,0,Active,18,5.0,2024-02-24T16:48:21
1977587,1977560,1708786101,Rucola,0,Active,19,5.0,2024-02-24T16:48:21
1977588,1977560,1708786101,Tacosauce,0,Out of stock,20,10.0,2024-02-24T16:48:21
1977589,1977560,1708786101,Feta,0,Active,21,10.0,2024-02-24T16:48:21
1977590,1977560,1708786101,Gorgonzola,0,Active,22,10.0,2024-02-24T16:48:21
1977591,1977560,1708786101,Ost,0,Active,23,10.0,2024-02-24T16:48:21
1977592,1977560,1708786101,Kebab,0,Active,24,10.0,2024-02-24T16:48:21
1977593,1977560,1708786101,Kylling,0,Active,25,10.0,2024-02-24T16:48:21
1977594,1977560,1708786101,Oksekød,0,Active,26,10.0,2024-02-24T16:48:21
1977595,1977560,1708786101,Oksefilet,0,Out of stock,27,10.0,2024-02-24T16:48:21
1977596,1977560,1708786101,Kødsauce,0,Active,28,10.0,2024-02-24T16:48:21
1977597,1977560,1708786101,Tun,0,Out of stock,29,10.0,2024-02-24T16:48:21
1977598,1977560,1708786101,Bacon,0,Active,30,10.0,2024-02-24T16:48:21
1977599,1977560,1708786101,Skinke,0,Active,31,10.0,2024-02-24T16:48:21
1977600,1977560,1708786101,Pepperoni,0,Active,32,10.0,2024-02-24T16:48:21
1977601,1977560,1708786101,Pølser,0,Active,33,10.0,2024-02-24T16:48:21
1977602,1977560,1708786101,Rejer,0,Active,34,10.0,2024-02-24T16:48:21
1977603,1977560,1708786101,Salami,0,Out of stock,35,10.0,2024-02-24T16:48:21
1977604,1977560,1708786101,Æg,0,Active,36,10.0,2024-02-24T16:48:21
1977607,1977562,1708786101,Chili,0,Active,0,0.0,2024-02-24T16:48:21
1977608,1977562,1708786101,Hvidløg,0,Active,1,0.0,2024-02-24T16:48:21
1977609,1977562,1708786101,Oregano,0,Active,2,0.0,2024-02-24T16:48:21
1977610,1977562,1708786101,Dressing,0,Active,3,10.0,2024-02-24T16:48:21
